repeat_idx,enzyme1,enzyme2,ring,fragment_length,in_optimal_set
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,PvuII,PvuII,A,1329,false
1,BspEI,BspEI,A,708,false
1,BspEI,BspEI,A,708,false
1,BspEI,BspEI,A,708,false
1,BspEI,BspEI,A,708,false
1,AfeI,AfeI,A,3945,false
1,AfeI,AfeI,A,3945,false
1,AfeI,AfeI,A,3945,false
1,AfeI,AfeI,A,3945,false
1,NmeAIII,NmeAIII,A,4965,false
1,NmeAIII,NmeAIII,A,4965,false
1,NmeAIII,NmeAIII,A,4965,false
1,NmeAIII,NmeAIII,A,4965,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,PstI,PstI,A,3190,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,562,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7596,false
1,BstEII,BstEII,A,7034,false
1,BstEII,BstEII,A,7034,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,5114,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,6400,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,1286,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,7569,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,2455,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
1,MscI,MscI,A,1169,false
2,FspI,FspI,A,3090,false
2,FspI,FspI,A,3090,false
2,FspI,FspI,A,3090,false
2,FspI,FspI,A,3090,false
2,DraIII,DraIII,A,5125,false
2,DraIII,DraIII,A,5125,false
2,DraIII,DraIII,A,5125,false
2,DraIII,DraIII,A,5125,false
2,BstBI,BstBI,A,2868,false
2,BstBI,BstBI,A,2868,false
2,BstBI,BstBI,A,2868,false
2,BstBI,BstBI,A,2868,false
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,1439,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,5657,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,4218,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,5838,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,BpmI,BpmI,A,4399,true
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1658,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1875,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,AlwNI,AlwNI,A,1893,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,3377,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,4259,false
2,BsaHI,BsaHI,A,882,false
2,BsaHI,BsaHI,A,882,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,PvuII,PvuII,A,1329,false
2,BspEI,BspEI,A,708,false
2,BspEI,BspEI,A,708,false
2,BspEI,BspEI,A,708,false
2,BspEI,BspEI,A,708,false
2,AfeI,AfeI,A,3945,false
2,AfeI,AfeI,A,3945,false
2,AfeI,AfeI,A,3945,false
2,AfeI,AfeI,A,3945,false
2,NmeAIII,NmeAIII,A,4965,false
2,NmeAIII,NmeAIII,A,4965,false
2,NmeAIII,NmeAIII,A,4965,false
2,NmeAIII,NmeAIII,A,4965,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,PstI,PstI,A,3190,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,562,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7596,false
2,BstEII,BstEII,A,7034,false
2,BstEII,BstEII,A,7034,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,7569,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,2455,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,5114,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,1169,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,6400,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,1286,false
2,MscI,MscI,A,1169,false
